Timestamp,Accelerometer_X_g,Accelerometer_Y_g,Accelerometer_Z_g,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,label,Event_ID,Label_Source
2026-07-28 10:08:15.910,-0.1,-0.6,0.78,-5.74,2.5,-1.65,NO_FALL,,
2026-07-28 10:08:15.969,-0.09,-0.61,0.77,-6.96,1.34,-4.09,NO_FALL,,
2026-07-28 10:08:15.969,-0.09,-0.61,0.77,-6.96,1.34,-4.09,NO_FALL,,
2026-07-28 10:08:15.970,-0.07,-0.64,0.76,-10.5,1.4,-6.53,NO_FALL,,
2026-07-28 10:08:16.090,-0.07,-0.64,0.76,-10.5,1.4,-6.53,NO_FALL,,
2026-07-28 10:08:16.090,-0.07,-0.64,0.77,-3.42,5.49,-2.62,NO_FALL,,
2026-07-28 10:08:16.091,-0.07,-0.64,0.77,-3.42,5.49,-2.62,NO_FALL,,
2026-07-28 10:08:16.091,-0.07,-0.6,0.79,8.97,8.73,2.01,NO_FALL,,
2026-07-28 10:08:16.092,-0.07,-0.6,0.79,8.97,8.73,2.01,NO_FALL,,
2026-07-28 10:08:16.152,-0.06,-0.59,0.8,9.83,7.26,1.59,NO_FALL,,
2026-07-28 10:08:16.152,-0.06,-0.59,0.8,2.32,3.42,-0.98,NO_FALL,,
2026-07-28 10:08:16.153,-0.06,-0.59,0.8,2.32,3.42,-0.98,NO_FALL,,
2026-07-28 10:08:16.208,-0.07,-0.6,0.79,-3.17,1.04,-1.89,NO_FALL,,
2026-07-28 10:08:16.209,-0.07,-0.6,0.79,-3.17,1.04,-1.89,NO_FALL,,
2026-07-28 10:08:16.269,-0.07,-0.6,0.79,-3.66,0.37,-1.22,NO_FALL,,
2026-07-28 10:08:16.269,-0.07,-0.6,0.79,-3.66,0.37,-1.22,NO_FALL,,
2026-07-28 10:08:16.270,-0.08,-0.6,0.79,-1.77,0.24,0.0,NO_FALL,,
2026-07-28 10:08:16.329,-0.08,-0.6,0.79,-1.77,0.24,0.0,NO_FALL,,
2026-07-28 10:08:16.329,-0.09,-0.61,0.78,-2.56,0.12,0.12,NO_FALL,,
2026-07-28 10:08:16.330,-0.09,-0.61,0.78,-5.98,-0.31,-1.4,NO_FALL,,
2026-07-28 10:08:16.453,-0.1,-0.63,0.78,-5.98,-0.31,-1.4,NO_FALL,,
2026-07-28 10:08:16.455,-0.1,-0.64,0.77,-7.39,-0.24,-2.87,NO_FALL,,
2026-07-28 10:08:16.455,-0.1,-0.64,0.77,-7.39,-0.24,-2.87,NO_FALL,,
2026-07-28 10:08:16.455,-0.09,-0.64,0.77,-3.17,0.37,-2.2,NO_FALL,,
2026-07-28 10:08:16.456,-0.09,-0.64,0.77,-3.17,0.37,-2.2,NO_FALL,,
